98970,1,69,3,118,4, NA, NA, NA,7397.30, NA, NA, NA,98970
98970,1,69,3,118,6, NA, NA, NA,6772.16, NA, NA, NA,98970
98970,1,69,3,118,7, NA, NA, NA,7627.43, NA, NA, NA,98970
98970,1,70,3,118,9, NA, NA, NA,7532.16, NA, NA, NA,98970
98970,1,69,3,118,4, NA, NA, NA,6590.18, NA, NA, NA,98970
98970,1,70,3,118,10, NA, NA, NA,7235.41, NA, NA, NA,98970
98970,1,69,3,118,5, NA, NA, NA,7656.76, NA, NA, NA,98970
98970,1,68,3,105,7, NA, NA, NA,6814.90, NA, NA, NA,98970
98969,1,72,3,64,4,661.71,2345.35,1.88, NA, NA, NA, NA,98969
98969,1,72,3,64,8,652.18,2183.56,1.84, NA, NA, NA, NA,98969
98969,1,72,3,64,26,577.00,2059.51,1.89, NA, NA, NA, NA,98969
98969,1,72,3,64,5,691.92,2263.76,1.89, NA, NA, NA, NA,98969
98969,1,72,3,64,13,953.00, NA,1.87, NA, NA, NA, NA,98969
98969,1,72,3,64,9,575.75,2242.02,1.88, NA, NA, NA, NA,98969
98969,1,72,3,64,7,857.18,1939.74,1.55, NA, NA, NA, NA,98969
98969,1,72,3,64,6,582.97,2103.82,1.88, NA, NA, NA, NA,98969
98969,1,72,3,64,16,625.94,1979.31,1.77, NA, NA, NA, NA,98969
98969,1,72,3,64,11,722.18,2639.43,1.94, NA, NA, NA, NA,98969
98969,1,72,3,64,29, NA, NA, NA,8021.07, NA, NA, NA,98969
98969,1,72,3,64,17,705.84,1879.11,1.69, NA, NA, NA, NA,98969
98969,1,72,3,64,10,680.57,2004.52,1.71, NA, NA, NA, NA,98969
98969,1,72,3,64,12,854.98,2421.63,1.67, NA, NA, NA, NA,98969
98969,1,72,3,64,3,618.44,2329.60,1.94,3096.85, NA, NA, NA,98969
98969,1,72,3,64,28, NA, NA, NA,6349.67, NA, NA, NA,98969
98969,1,71,3,64,1,483.65,1301.34,1.51, NA, NA, NA, NA,98969
98969,1,72,3,64,18,757.73,2201.01,1.64, NA, NA, NA, NA,98969
98969,1,72,3,64,20,800.87,2090.82,1.68,7956.84,0.04, NA, NA,98969
98969,1,72,3,64,15,813.21,1507.48,1.45, NA, NA, NA, NA,98969
98969,1,72,3,64,19,643.19,2546.27,1.98, NA, NA, NA, NA,98969
98969,1,72,3,64,14,676.23,2275.81,1.87,8675.61,0.05,287.34,7.32,98969
28288,5,81,3,51,17,527.74,623.73,0.47,7591.85,0.07,417.26,7.63,28288
28288,5,82,3,51,13,121.49,54.48,0.37,2812.43,0.06,330.33,6.01,28288
28288,5,82,3,51,12,286.30,348.60,0.40,4850.83,0.06,349.56,6.36,28288
28288,5,80,3,51,6,562.51,972.14, NA,6880.15,0.09,468.58,8.03,28288
28288,5,80,3,51,7,583.66,569.68,0.42,5622.35,0.10,560.99,9.61,28288
28288,5,82,3,51,14,349.86,351.11,0.41,4550.55,0.07,406.86,7.44,28288
28288,5,82,3,51,16,93.52, NA,0.35,2199.45,0.06,342.62,6.26,28288
28288,5,81,3,51,18,472.35,316.35,0.43,7184.98,0.07,394.25,7.21,28288
28288,5,82,3,51,9,459.56,486.43,0.40,5968.33,0.08,434.45,7.44,28288
28288,5,82,3,51,14,349.86,351.11,0.41,4550.55,0.07,406.86,7.44,28288
28288,5,82,3,51,8,419.30,348.71,0.47,6301.15,0.07,389.88,6.68,28288
28288,5,82,3,51,10,453.06,593.06,0.42,5788.54,0.08,417.66,7.38,28288
28288,5,82,3,51,15,72.77, NA,0.35,2218.22,0.05,279.70,5.11,28288
28288,5,82,3,51,11,337.04,404.80,0.47,5312.04,0.07,362.39,6.60,28288
28288,5,80,3,51,5,580.93,1132.50,0.57,6860.47,0.09,464.46,7.99,28288
28288,5,80,3,51,4,559.37,1026.20,0.54,7112.29,0.08,437.77,7.53,28288
98965,1,71,3,60,15,386.21,1428.03,1.78, NA, NA, NA, NA,98965
98965,1,71,3,60,13,498.15,1741.98,1.57, NA, NA, NA, NA,98965
98965,1,71,3,60,5,554.96,2173.64,1.87, NA, NA, NA, NA,98965
98965,1,71,3,60,4,574.14,2016.56,1.76, NA, NA, NA, NA,98965
98965,1,71,3,60,12,469.06,1815.16,1.68,9867.75,0.06,311.71,9.37,98965
98965,1,71,3,60,6,563.76,1720.55,1.78, NA, NA, NA, NA,98965
98965,1,71,3,60,11,439.78,1553.67,1.68, NA, NA, NA, NA,98965
98965,1,71,3,60,11,459.04,1661.29,1.74,9524.11,0.00, NA,0.46,98965
98965,1,71,3,60,14,469.21,1694.24,1.90, NA, NA, NA, NA,98965
98965,1,71,3,60,7,439.46,1689.11,1.89, NA, NA, NA, NA,98965
98965,1,71,3,60,16,329.15,1312.06,1.94,6856.13,0.02, NA, NA,98965
27998,5,77,3,44,38,86.52, NA,0.40, NA, NA, NA, NA,27998
27998,5,82,3,96,8,485.12,565.95,0.47,6293.11,0.08,383.79,9.31,27998
27998,5,81,3,96,15,508.20,725.24,0.47,7681.87,0.07,373.44,9.20,27998
27998,5,82,3,96,7,424.77,358.94,0.42,6029.96,0.07,362.74,8.27,27998
27998,5,82,3,96,9,244.93,261.25,0.41,4945.39,0.06,275.77,6.69,27998
27998,5,80,3,96,1,883.87,1234.96,0.49,10183.89,0.09,439.70,9.46,27998
27998,5,80,3,96,2,948.20,1270.89,0.50,10715.86,0.09,444.30,9.56,27998
27998,5,80,3,96,3,1032.70,1387.91,0.48,10305.82,0.10,527.99,11.36,27998
27998,5,82,3,96,5,703.17,609.23,0.43,8368.24,0.09,450.51,9.69,27998
27998,5,77,3,44,39,87.55, NA,0.45, NA, NA, NA, NA,27998
27998,5,81,3,96,14,744.30,1008.29,0.43,7399.32,0.10,543.21,13.38,27998
27998,5,82,3,96,6,658.99,490.57,0.40,7869.76,0.09,446.57,9.61,27998
27998,5,77,3,44,37,102.35, NA,0.40, NA, NA, NA, NA,27998
27998,5,82,3,96,11,394.42,251.14,0.42,5494.53,0.07,361.83,8.91,27998
27998,5,82,3,96,11,394.42,251.14,0.42,5494.53,0.07,361.83,8.91,27998
28164,5,82,3,73,13,299.93,200.88,0.49,6149.76,0.05,284.98,5.97,28164
28164,5,82,3,73,18,111.71, NA,0.35,2366.04,0.06,300.61,6.68,28164
28164,5,78,1,22,38,256.45,251.05,0.56, NA, NA, NA, NA,28164
28164,5,82,3,73,17,112.47, NA,0.35,2104.72,0.07,354.87,7.88,28164
28164,5,82,3,73,12,441.91,563.37,0.47,6747.45,0.06,350.86,7.25,28164
28164,5,82,3,73,14,405.99,441.81,0.43,6169.79,0.06,354.50,7.43,28164
28164,5,80,3,73,8,921.48, NA,0.54,10104.41,0.09,510.91,10.39,28164
28164,5,80,3,73,10,527.16,420.27,0.39,8104.96,0.07,354.95,7.22,28164
28164,5,81,3,73,19,469.80,609.78,0.47,7399.86,0.06,318.72,7.08,28164
28164,5,82,3,73,11,845.89,906.99,0.42,8954.79,0.09,510.21,10.37,28164
28164,5,82,3,73,10,759.39,782.35,0.45,8925.88,0.09,472.76,9.61,28164
28164,5,78,1,22,37,405.29,650.57,0.48, NA, NA, NA, NA,28164
28164,5,80,3,73,6,906.52,1353.27,0.49,9814.08,0.09,508.66,9.30,28164
28164,5,82,3,73,17,315.30,207.79,0.47,5039.80,0.08,394.89,8.77,28164
28164,5,80,3,73,7,848.29,1317.87,0.53,9966.98,0.09,483.61,8.84,28164
28164,5,81,3,73,20,473.38,476.13,0.42,6357.88,0.08,396.55,8.81,28164
28164,5,82,3,73,15,137.70, NA,0.34,2574.60,0.06,357.47,7.49,28164
28164,5,79,3,73,6,931.18,1395.04,0.49,9653.08,0.10,527.91,9.65,28164
28164,5,82,3,73,17,315.30,207.79,0.47,5039.80,0.08,394.89,8.77,28164
28164,5,78,1,22,37,389.95,722.95,0.52, NA, NA, NA, NA,28164
28287,5,80,3,49,14,884.56,1038.61,0.44,10472.90,0.08,421.32,10.31,28287
28287,5,82,3,49,19,563.31,574.77,0.43,8277.76,0.07,374.51,7.97,28287
28287,5,82,3,49,22,193.42,86.94,0.44,4482.15,0.05,264.31,6.02,28287
28287,5,81,3,49,25,481.56,523.51,0.46,6669.32,0.07,408.18,9.29,28287
28287,5,82,3,49,20,429.07,408.57,0.43,5544.92,0.08,425.25,9.05,28287
28287,5,82,3,49,17,531.27,398.49,0.41,8047.37,0.07,338.37,8.28,28287
28287,5,81,3,49,26,493.38,340.22,0.36,6867.77,0.08,423.82,9.65,28287
28287,5,80,3,49,12,601.51,586.91,0.39,9875.25,0.06,301.52,9.27,28287
28287,5,82,3,49,21,232.44,300.50,0.33,3368.69,0.09,477.84,10.17,28287
28287,5,82,3,49,22,193.42,86.94,0.44,4482.15,0.05,264.31,6.02,28287
28287,5,82,3,49,18,459.56,461.18,0.44,7285.65,0.06,333.81,7.63,28287
28287,5,82,3,49,16,515.23,372.89,0.42,8037.85,0.07,345.76,8.46,28287
28287,5,80,3,49,13,690.13,704.54,0.45,10346.47,0.07,323.86,9.96,28287
98964,1,69,2,34,2, NA, NA, NA,4262.65, NA, NA, NA,98964
98964,1,69,2,34,5, NA, NA, NA,3940.74, NA, NA, NA,98964
98964,1,69,2,34,4, NA, NA, NA,4487.58, NA, NA, NA,98964
98964,1,69,2,34,6, NA, NA, NA,3610.62, NA, NA, NA,98964
98964,1,69,2,34,3, NA, NA, NA,3621.70, NA, NA, NA,98964
28285,5,82,3,53,4,233.10,103.51,0.41,5209.84,0.05,267.15,5.11,28285
28285,5,82,3,53,5,105.83, NA,0.33,1974.04,0.07,369.64,7.07,28285
28285,5,81,3,53,6,415.36,326.37,0.41,6945.24,0.07,346.52,6.63,28285
28285,5,82,3,53,0,268.77,119.38,0.42,7052.29,0.04,203.52,5.00,28285
28285,5,82,3,53,4,233.10,103.51,0.41,5209.84,0.05,267.15,5.11,28285
28285,5,82,3,53,1,289.11,185.13,0.37,6380.49,0.05,248.85,6.11,28285
28285,5,81,3,53,7,449.95,371.50,0.42,7607.77,0.06,336.22,6.43,28285
98960,1,71,3,62,11,398.55,1379.11,1.77,8484.75,0.03, NA, NA,98960
98960,1,71,3,62,8,701.30,1781.00,1.62, NA, NA, NA, NA,98960
98960,1,71,3,62,6,544.82,1812.70,1.68,9375.58,0.05,313.87,6.28,98960
98960,1,73,3,76,13,309.04,1903.81,2.43,3814.51,0.02, NA, NA,98960
98960,1,73,3,76,10,218.35,1295.93,2.14,4825.27,0.03,126.04,2.78,98960
98960,1,73,3,76,11,202.82,1392.37,2.33,4544.36,0.02,125.31,2.76,98960
98960,1,73,3,76,14,378.32,2646.98,2.78, NA, NA, NA, NA,98960
98960,1,73,3,76,8,181.87,1053.21,2.06,3397.30,0.03, NA, NA,98960
98960,1,71,3,62,7,560.82,1929.80,1.59, NA, NA, NA, NA,98960
98960,1,71,3,62,9,508.68,1554.66,1.83, NA, NA, NA, NA,98960
98960,1,71,3,62,6,575.51,1795.60,1.68, NA, NA, NA, NA,98960
98960,1,73,3,76,12,173.51,1386.77,2.62,3372.75,0.03,174.49,3.85,98960
98960,1,72,3,62,13,499.17,1848.34,1.73,2394.78, NA, NA, NA,98960
98960,1,73,3,76,9,212.16,1144.06,2.01,4276.10,0.03,141.89,3.13,98960
98960,1,71,3,62,10,489.62,1690.49,1.84, NA, NA, NA, NA,98960
28284,5,82,3,50,18,73.67, NA,0.33,1914.94,0.06,326.59,5.75,28284
28284,5,82,3,50,19,350.57,249.48,0.37,6002.53,0.06,351.57,6.23,28284
28284,5,80,3,50,11,603.64,610.45,0.47,9303.59,0.07,369.20,6.52,28284
28284,5,82,3,50,17,548.56,605.81,0.40,7485.33,0.07,368.33,6.49,28284
28284,5,79,3,50,8,490.47,468.31,0.46,8267.61,0.06,328.75,5.26,28284
28284,5,82,3,50,13,606.05,538.76,0.41,8729.06,0.07,383.56,6.77,28284
28284,5,81,3,50,23,526.32,556.98,0.45,7743.26,0.07,403.54,7.15,28284
28284,5,81,3,50,22,467.17,409.44,0.40,6905.24,0.07,408.73,7.24,28284
28284,5,80,3,50,13,727.62,676.17,0.39,9904.33,0.08,409.59,7.23,28284
28284,5,82,3,50,16,420.95,270.34,0.46,6616.10,0.06,350.86,6.18,28284
28284,5,82,3,50,20,92.38, NA,0.31,2616.50,0.05,281.30,4.99,28284
28284,5,82,3,50,15,488.15,454.35,0.43,7523.49,0.06,347.37,6.12,28284
28284,5,82,3,50,19,350.57,249.48,0.37,6002.53,0.06,351.57,6.23,28284
28284,5,80,3,50,10,531.93,477.37,0.43,8511.18,0.06,349.50,5.59,28284
28284,5,82,3,50,14,553.34,407.20,0.41,8126.38,0.07,381.48,6.73,28284
28284,5,80,3,50,9,718.74,646.05,0.42,9089.59,0.08,437.29,6.99,28284
28284,5,82,3,50,21,205.77,32.30,0.31,2039.28,0.10,591.92,10.49,28284
74466,1,69,3,84,7, NA, NA, NA,4138.37, NA, NA, NA,74466
74466,1,69,3,84,24, NA, NA, NA,4174.34, NA, NA, NA,74466
74466,1,69,3,84,22, NA, NA, NA,5365.32, NA, NA, NA,74466
74466,1,69,3,84,20, NA, NA, NA,4714.54, NA, NA, NA,74466
74466,1,70,3,84,27, NA, NA, NA,4501.90, NA, NA, NA,74466
74466,1,69,3,84,6, NA, NA, NA,4064.50, NA, NA, NA,74466
74466,1,70,3,84,26, NA, NA, NA,4057.40, NA, NA, NA,74466
74466,1,69,3,84,21, NA, NA, NA,4245.40, NA, NA, NA,74466
74466,1,69,3,84,23, NA, NA, NA,4280.70, NA, NA, NA,74466
33531,3,36,3,59,14,145.87,40.57,0.47,4350.33,0.04,257.31,3.51,33531
33531,3,36,3,59,12,160.48,66.29,0.49,4116.17,0.05,269.89,3.89,33531
33531,3,39,3,59,9,240.33,42.96,0.40,5114.57,0.06,307.89,4.44,33531
33531,3,36,3,59,13,222.85,113.60,0.49,5478.23,0.05,277.83,3.79,33531
33531,3,36,3,59,10,148.78,49.10,0.47,4459.75,0.04,233.56,3.36,33531
33531,3,36,3,59,11,123.43,34.97,0.49,4075.01,0.04,228.15,3.29,33531
98947,1,72,3,60,27,915.41,1583.77,1.27, NA, NA, NA, NA,98947
98947,1,72,3,60,26,901.86,1541.58,1.37, NA, NA, NA, NA,98947
98947,1,71,3,60,18,843.57,1177.98,1.05, NA, NA, NA, NA,98947
98947,1,71,3,60,12,659.59,2258.69,1.98,7409.59, NA, NA, NA,98947
98947,1,71,3,60,17,809.67,1738.50,1.41, NA, NA, NA, NA,98947
98947,1,72,3,60,36,582.14,1456.09,1.58, NA, NA, NA, NA,98947
98947,1,71,3,60,15, NA,1052.74,1.01, NA, NA, NA, NA,98947
98947,1,71,3,60,9,785.80,2292.66,1.68,8137.32,0.08, NA, NA,98947
98947,1,72,3,74,14,185.62,564.63,1.34,6345.28,0.00, NA,0.77,98947
98947,1,72,3,60,23,857.57,1271.56,1.14, NA, NA, NA, NA,98947
98947,1,72,3,60,39,717.76,1652.78,1.64, NA, NA, NA, NA,98947
98947,1,71,3,60,9,934.33,1951.05,1.49, NA, NA, NA, NA,98947
98947,1,72,3,60,31, NA,1802.94,1.35, NA, NA, NA, NA,98947
98947,1,72,3,60,45,542.48,1407.71,1.62,6917.13,0.04,90.90,6.83,98947
98947,1,72,3,60,38,763.84,1935.40,1.72, NA, NA, NA, NA,98947
98947,1,72,3,60,34,811.23,2367.66,1.88, NA, NA, NA, NA,98947
98947,1,72,3,60,29,912.50,1152.94,1.04, NA, NA, NA, NA,98947
98947,1,72,3,60,33,874.30,2376.11,1.66, NA, NA, NA, NA,98947
98947,1,72,3,60,46,670.20,1391.34,1.62, NA, NA, NA, NA,98947
98947,1,72,3,60,32, NA,2206.01,1.57, NA, NA, NA, NA,98947
98947,1,71,3,60,19,816.76,1804.40,1.52, NA, NA, NA, NA,98947
98947,1,71,3,60,20,643.85,1670.84,1.56, NA, NA, NA, NA,98947
98947,1,71,3,60,11,778.84,1838.86,1.52,8583.23,0.10,534.29,12.79,98947
98947,1,72,3,60,24,771.86,1914.88,1.47, NA, NA, NA, NA,98947
98947,1,72,3,60,35,684.34,2018.92,1.70, NA, NA, NA, NA,98947
98947,1,71,3,60,21,686.98,1845.09,1.68,8253.64,0.04, NA, NA,98947
98947,1,72,3,60,25,848.02,2254.95,1.76, NA, NA, NA, NA,98947
98947,1,72,3,60,28,777.40,2138.20,1.69, NA, NA, NA, NA,98947
98947,1,72,3,74,16,127.54,655.67,1.80,4645.94,0.00, NA, NA,98947
98947,1,72,3,60,37,657.06,1840.18,1.73, NA, NA, NA, NA,98947
98947,1,72,3,74,14,337.66,826.06,1.18,7395.43,0.02, NA, NA,98947
98947,1,71,3,60,16,834.73,1915.96,1.47,9064.11,0.10,536.89,14.07,98947
98947,1,71,3,60,10,765.19,2071.36,1.51,8933.50,0.05,278.68,6.67,98947
98947,1,72,3,60,30,915.95,1347.32,1.12, NA, NA, NA, NA,98947
98943,1,69,2,37,16, NA, NA, NA,8228.17, NA, NA, NA,98943
98943,1,70,2,37,21, NA, NA, NA,7427.87, NA, NA, NA,98943
98943,1,70,2,37,20, NA, NA, NA,7879.43, NA, NA, NA,98943
98943,1,69,2,37,17, NA, NA, NA,7100.14, NA, NA, NA,98943
98943,1,69,2,37,18, NA, NA, NA,6561.28, NA, NA, NA,98943
98943,1,69,2,37,14, NA, NA, NA,7575.47, NA, NA, NA,98943
98943,1,69,2,37,15, NA, NA, NA,7020.89, NA, NA, NA,98943
140531,3,37,3,63,7,205.70,86.69,0.40, NA, NA, NA, NA,140531
140531,3,37,3,63,6,125.58,0.31,0.44, NA, NA, NA, NA,140531
140531,3,37,3,63,3,187.40,38.12,0.44, NA, NA, NA, NA,140531
140531,3,37,3,63,4,125.23, NA,0.41, NA, NA, NA, NA,140531
140531,3,37,3,63,5,97.38, NA,0.43, NA, NA, NA, NA,140531
28352,5,81,3,50,29,699.64,536.51,0.41,8949.67,0.08,435.72,10.18,28352
28352,5,82,3,50,21,500.19,284.81,0.40,7800.71,0.07,347.49,7.89,28352
28352,5,82,3,50,22,530.90,343.64,0.40,7428.98,0.07,358.88,9.30,28352
28352,5,81,3,50,30,696.26,407.17,0.44,9665.03,0.07,407.10,9.51,28352
28352,5,80,3,50,18,785.65,788.77,0.43,10583.64,0.07,386.24,8.77,28352
28352,5,82,3,50,27,30.89, NA,0.26,1928.88,0.04,204.85,4.78,28352
28352,5,82,3,50,23,528.94,317.68,0.45,7460.28,0.07,352.31,10.44,28352
28352,5,82,3,50,26,276.77,54.38,0.39,5863.23,0.06,297.18,6.94,28352
28352,5,82,3,50,20,563.99,442.37,0.45,8440.49,0.07,358.64,8.14,28352
28352,5,82,3,50,26,276.77,54.38,0.39,5863.23,0.06,297.18,6.94,28352
28352,5,80,3,50,16,748.54,597.95,0.41,10223.62,0.07,366.37,8.23,28352
28352,5,82,3,50,24,258.36,96.37,0.39,5472.68,0.05,260.34,7.72,28352
28352,5,80,3,50,17,746.35,522.02,0.40,10527.22,0.07,371.23,8.34,28352
28283,5,81,3,56,2,373.11,331.51,0.47,5891.44,0.07,357.07,7.26,28283
28283,5,81,3,56,1,513.01,446.14,0.42,6724.88,0.08,400.12,8.13,28283
33520,3,38,3,58,20,415.84,344.02,0.50,7716.01,0.06,346.98,5.35,33520
33520,3,35,3,58,28,415.55,350.55,0.52,6139.41,0.07,447.14,7.26,33520
33520,3,35,3,58,26,387.08,283.94,0.52,6539.30,0.06,372.34,5.77,33520
33520,3,35,3,58,27,490.22,471.98,0.49,6351.15,0.08,489.83,7.59,33520
33520,3,35,3,58,23,306.02,242.00,0.49,6350.95,0.05,327.52,5.05,33520
33520,3,35,3,58,24,406.51,333.21,0.49,6840.74,0.06,378.09,5.86,33520
33520,3,35,3,58,22,306.90,174.68,0.48,6111.69,0.06,344.27,5.31,33520
33520,3,35,3,58,29,320.80,305.66,0.48,5545.86,0.06,381.48,6.47,33520
33520,3,35,3,58,21,286.13,154.94,0.46,6018.49,0.05,308.20,4.75,33520
33520,3,35,3,58,25,376.92,278.41,0.50,6622.36,0.06,369.11,5.72,33520
33307,3,37,3,86,6,289.35,189.30,0.47, NA, NA, NA, NA,33307
33307,3,37,3,86,5,380.76,271.96,0.47, NA, NA, NA, NA,33307
33307,3,37,3,86,4,384.15,187.83,0.41, NA, NA, NA, NA,33307
33307,3,37,3,86,7,392.27,270.48,0.49, NA, NA, NA, NA,33307
33307,3,37,3,86,8,187.09,59.26,0.43, NA, NA, NA, NA,33307
33518,3,36,3,64,0,143.41, NA,0.39,3792.77,0.05,253.17,3.63,33518
33518,3,36,3,64,0,164.40,40.24,0.45,3562.17,0.06,300.63,4.32,33518
33518,3,36,3,64,1,296.97,229.92,0.44,3942.99,0.08,426.24,6.12,33518
33518,3,36,3,64,2,171.18,24.75,0.44,3818.48,0.05,300.42,4.31,33518
98935,1,73,3,74,28,92.76,547.13,1.91,2396.92,0.00, NA,0.62,98935
98935,1,72,3,74,20,125.51,745.39,1.98,4061.96,0.00, NA, NA,98935
98935,1,73,3,74,27,135.81,601.27,1.73,2901.49,0.03,99.13,3.74,98935
98935,1,73,3,74,30,109.91,645.11,1.90,2908.68,0.02, NA,2.09,98935
98935,1,73,3,74,24,385.66,1548.19,1.59,5292.65,0.03,120.48,4.55,98935
98935,1,73,3,74,25,336.67,1194.44,1.59,5004.05,0.03,120.87,4.56,98935
98935,1,73,3,74,29,115.32,573.02,1.83,3117.35,0.02, NA,1.89,98935
98935,1,73,3,74,26,294.53,931.72,1.63,5074.02,0.03,132.66,5.01,98935
98934,1,73,3,73,33,188.11,761.79,1.69,3631.94,0.03,96.01,5.58,98934
98934,1,72,3,73,25,172.16,448.54,1.20,4879.62,0.02, NA, NA,98934
98934,1,73,3,73,32,232.25,920.72,1.55,4443.51,0.03,96.79,4.35,98934
98934,1,71,3,61,13,343.77,1633.27,2.00,3953.60,0.03, NA, NA,98934
98934,1,72,3,73,3, NA, NA, NA,5746.54, NA, NA, NA,98934
98934,1,73,3,73,34,204.02,829.81,1.56,4409.87,0.02, NA,3.16,98934
98934,1,73,3,73,31,377.99,1217.27,1.57,7529.05,0.03,96.36,4.33,98934
98934,1,73,3,73,35,191.51,751.04,1.64,3622.37,0.03,103.36,6.01,98934
98934,1,72,3,73,2,765.24, NA,1.72,5609.69,0.11,571.57,13.57,98934
98934,1,73,3,73,30,442.05,1164.87,1.37,5470.91,0.00, NA,0.17,98934
98934,1,72,3,73,1, NA, NA, NA,4993.95, NA, NA, NA,98934
98934,1,73,3,73,29,496.60,1322.62,1.44,3247.87,0.04,169.31,7.61,98934
98934,1,71,3,61,12,284.90,2018.59,2.20, NA, NA, NA, NA,98934
33501,3,36,3,53,48,220.47,35.88,0.44,4279.63,0.06,323.27,8.34,33501
33501,3,36,3,53,46,115.35,20.49,0.44,3037.69,0.05,271.53,6.49,33501
33501,3,36,3,53,45,111.93,33.75,0.45,2891.99,0.05,284.20,6.79,33501
33501,3,36,3,53,44,111.42, NA,0.40,3286.81,0.05,251.43,6.01,33501
33501,3,36,3,53,47,140.37,45.21,0.45,3465.09,0.05,269.51,6.95,33501
33500,3,36,3,58,26,281.44,153.40,0.50,5688.71,0.05,339.07,5.35,33500
33500,3,39,3,58,24,294.67,173.40,0.49,6081.43,0.05,317.72,5.01,33500
33500,3,36,3,58,27,335.55,236.98,0.55,6274.42,0.06,365.86,5.85,33500
33500,3,36,3,58,25,284.98,195.03,0.50,5415.50,0.06,357.75,5.64,33500
33500,3,36,3,58,24,283.17,164.22,0.47,5914.70,0.05,332.51,5.24,33500
33500,3,36,3,58,28,244.20,160.81,0.57,5939.59,0.05,312.22,4.99,33500
98929,1,72,3,71,2,836.60,2119.28,2.02, NA, NA, NA, NA,98929
98929,1,72,3,71,3,737.25,1866.62,1.98,8767.30,0.03,144.90,3.59,98929
98927,1,69,2,38,5, NA, NA, NA,3855.56, NA, NA, NA,98927
98927,1,69,2,38,3, NA, NA, NA,2690.53, NA, NA, NA,98927
98927,1,69,2,38,20, NA, NA, NA,5649.34, NA, NA, NA,98927
98927,1,68,1,23,28, NA, NA, NA,4204.41, NA, NA, NA,98927
98927,1,68,1,23,29, NA, NA, NA,5685.25, NA, NA, NA,98927
98927,1,70,2,38,25, NA, NA, NA,5143.58, NA, NA, NA,98927
98927,1,68,1,23,28, NA, NA, NA,5194.68, NA, NA, NA,98927
98927,1,70,2,38,24, NA, NA, NA,5843.80, NA, NA, NA,98927
98927,1,69,2,38,18, NA, NA, NA,3966.87, NA, NA, NA,98927
98927,1,69,2,38,4, NA, NA, NA,3334.14, NA, NA, NA,98927
98927,1,69,2,38,21, NA, NA, NA,4617.41, NA, NA, NA,98927
98927,1,69,2,38,19, NA, NA, NA,4648.62, NA, NA, NA,98927
98927,1,69,2,38,22, NA, NA, NA,4552.13, NA, NA, NA,98927
98923,1,72,3,77,2,272.52,1485.52,1.79,6894.53,0.02,78.51,1.52,98923
98923,1,72,3,77,6,281.73,1000.63,1.77,6877.39,0.00, NA,0.32,98923
98923,1,72,3,77,4,274.77,1488.96,2.28,5560.66,0.02,111.27,2.16,98923
98923,1,72,3,77,4,513.75,1424.13,1.81,7261.21,0.02,105.38,2.42,98923
98923,1,72,3,77,2,169.29,1204.95,1.87,4723.21,0.02,74.59,1.45,98923
98923,1,72,3,77,7,353.88,976.87,1.67,8268.73,0.02,106.49,2.44,98923
98923,1,72,3,77,5,479.01,1232.34,1.71,7749.23,0.03,128.37,2.95,98923
33499,3,36,3,64,2,99.96, NA,0.46,2997.03,0.05,266.27,4.05,33499
33499,3,36,3,64,1,61.53, NA,0.42,2700.58,0.04,216.19,3.29,33499
33499,3,36,3,64,5,72.07, NA,0.50,2770.09,0.04,256.29,2.55,33499
33499,3,36,3,64,4,68.45, NA,0.46,2705.02,0.04,251.12,2.50,33499
98916,1,72,3,72,22,555.93,2449.13,2.00,9698.95,0.02, NA, NA,98916
33490,3,36,3,64,6,147.70,52.85,0.42,3146.94,0.06,319.18,5.50,33490
33490,3,36,3,64,3,169.30,146.87,0.32,3194.99,0.06,300.25,5.72,33490
33490,3,36,3,64,4,118.18, NA,0.36,2875.10,0.05,281.48,5.36,33490
33490,3,36,3,64,5,144.04,16.89,0.36,2705.39,0.06,333.25,6.35,33490
33490,3,36,3,64,7,124.66, NA,0.39,3026.61,0.05,296.30,5.11,33490
28275,5,80,3,53,14,710.33,578.26,0.41,8957.66,0.07,398.91,7.31,28275
28275,5,81,3,53,26,515.10,424.37,0.47,6782.64,0.08,459.37,8.32,28275
28275,5,81,3,53,25,718.86,667.39,0.40,8406.00,0.09,510.23,9.24,28275
28275,5,82,3,53,17,391.19,92.23,0.34,7105.05,0.06,326.41,5.98,28275
28275,5,82,3,53,21,173.68, NA,0.31,4282.68,0.05,284.39,5.08,28275
28275,5,82,3,53,23,425.90,199.95,0.41,4478.80,0.09,493.20,8.94,28275
28275,5,80,3,53,13,861.60,726.86,0.41,9314.02,0.09,530.10,8.78,28275
28275,5,82,3,53,23,144.82, NA,0.32,2620.99,0.06,372.07,6.74,28275
28275,5,82,3,53,19,435.51,177.58,0.42,6315.98,0.07,410.31,7.34,28275
28275,5,82,3,53,18,597.72,458.12,0.38,8041.39,0.07,403.98,7.30,28275
28275,5,82,3,53,16,607.59,484.87,0.42,8193.46,0.07,419.81,7.69,28275
28275,5,82,3,53,23,425.90,199.95,0.41,4478.80,0.09,493.20,8.94,28275
28275,5,82,3,53,20,297.92,70.47,0.35,5357.83,0.06,367.12,6.56,28275
28275,5,80,3,53,12,813.43,706.56,0.40,9255.53,0.09,522.69,8.66,28275
36223,4,50,3,50,43,244.14,329.83,0.40, NA, NA, NA, NA,36223
36223,4,50,3,50,43,160.96,101.35,0.40, NA, NA, NA, NA,36223
36223,4,50,3,50,45,110.97, NA,0.38, NA, NA, NA, NA,36223
